2024-03-27 19:32:07,267 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_label_probe_notebook():1299] probe notebook
2024-03-27 19:32:07,267 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_label_probe_notebook():1309] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2024-03-27 19:32:07,267 INFO    Thread-53 (_run_job):5056 [wandb_init.py:init():721] updated telemetry
2024-03-27 19:32:07,328 INFO    Thread-53 (_run_job):5056 [wandb_init.py:init():754] communicating run to backend with 90.0 second timeout
2024-03-27 19:32:07,827 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_on_init():2344] communicating current version
2024-03-27 19:32:07,934 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_on_init():2353] got version response 
2024-03-27 19:32:07,934 INFO    Thread-53 (_run_job):5056 [wandb_init.py:init():805] starting run threads in backend
2024-03-27 19:32:24,308 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_console_start():2323] atexit reg
2024-03-27 19:32:24,308 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_redirect():2178] redirect: wrap_raw
2024-03-27 19:32:24,308 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_redirect():2243] Wrapping output streams.
2024-03-27 19:32:24,309 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_redirect():2268] Redirects installed.
2024-03-27 19:32:24,309 INFO    Thread-53 (_run_job):5056 [wandb_init.py:init():848] run started, returning control to user process
2024-03-27 19:32:24,309 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_finish():2052] finishing run ceja0919/MCD_FA_II_T1/sevjtsp5
2024-03-27 19:32:24,309 INFO    Thread-53 (_run_job):5056 [jupyter.py:save_history():445] not saving jupyter history
2024-03-27 19:32:24,309 INFO    Thread-53 (_run_job):5056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-27 19:32:24,309 INFO    Thread-53 (_run_job):5056 [wandb_init.py:_jupyter_teardown():455] cleaning up jupyter logic
2024-03-27 19:32:24,309 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_atexit_cleanup():2292] got exitcode: 1
2024-03-27 19:32:24,309 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_restore():2275] restore
2024-03-27 19:32:24,309 INFO    Thread-53 (_run_job):5056 [wandb_run.py:_restore():2281] restore done
